Category;Subcategory;Fact;Support;Opposition
Equality & non-discrimination;Goods & services (gender identity);Ist in Liechtenstein die Geschlechtsidentität ausdrücklich in den Antidiskriminierungsvorschriften für Waren und Dienstleistungen enthalten?;Sollte in Liechtenstein die Geschlechtsidentität ausdrücklich in die Antidiskriminierungsvorschriften für Waren und Dienstleistungen aufgenommen werden?;Sollte in Liechtenstein die Geschlechtsidentität aus den Antidiskriminierungsvorschriften für Waren und Dienstleistungen ausgeschlossen werden?
Equality & non-discrimination;Education (gender identity);Ist in Liechtenstein eine Diskriminierung aufgrund der Geschlechtsidentität im Bereich der Bildung gesetzlich verboten?;Sollte in Liechtenstein die Diskriminierung aufgrund der Geschlechtsidentität im Bildungsbereich gesetzlich verboten werden?;Sollte in Liechtenstein die Diskriminierung aufgrund der Geschlechtsidentität im Bildungsbereich gesetzlich erlaubt sein?
Equality & non-discrimination;Health (gender identity);Ist in Liechtenstein eine Diskriminierung aufgrund der Geschlechtsidentität im Bereich der Gesundheit gesetzlich verboten?;Sollte in Liechtenstein die Diskriminierung aufgrund der Geschlechtsidentität im Bereich der Gesundheit gesetzlich verboten werden?;Sollte in Liechtenstein die Diskriminierung aufgrund der Geschlechtsidentität im Gesundheitsbereich gesetzlich erlaubt sein?
Equality & non-discrimination;Conversion practices ban (gender identity);Gibt es in Liechtenstein Gesetze oder Richtlinien, die Konversions- oder Wiederherstellungspraktiken verbieten, die darauf abzielen, die Geschlechtsidentität eines Minderjährigen zu ändern?;Sollten in Liechtenstein Konversions- oder Reparationspraktiken, die darauf abzielen, die Geschlechtsidentität eines Minderjährigen zu ändern, gesetzlich oder politisch verboten werden?;Sollten in Liechtenstein Konversions- oder Reparationspraktiken, die darauf abzielen, die Geschlechtsidentität eines Minderjährigen zu ändern, gesetzlich oder politisch erlaubt sein?
Equality & non-discrimination;Equality body mandate (gender identity);Gibt es in Liechtenstein eine nationale Menschenrechtsinstitution oder eine Gleichstellungsstelle, die explizit beauftragt ist, sich mit Fragen der Geschlechtsidentität zu befassen und systematisch daran zu arbeiten? (ich denke, man braucht nur eine);Sollte in Liechtenstein eine nationale Menschenrechtsinstitution oder Gleichstellungsstelle ausdrücklich beauftragt werden, sich mit Fragen der Geschlechtsidentität zu befassen?;Sollte in Liechtenstein nicht eine nationale Menschenrechtsinstitution oder Gleichstellungsstelle beauftragt werden, sich mit Fragen der Geschlechtsidentität zu befassen?
Equality & non-discrimination;Equality action plan (gender identity);Gibt es in Liechtenstein einen Aktionsplan zur Gleichstellung, der ausdrücklich die Geschlechtsidentität und spezifische Maßnahmen für Fortschritte einschließt?;Sollte es in Liechtenstein einen Aktionsplan für die Gleichstellung geben, der ausdrücklich die Geschlechtsidentität und spezifische Maßnahmen für Fortschritte einschließt?;Sollte in Liechtenstein die Geschlechtsidentität aus den Aktionsplänen zur Gleichstellung ausgeschlossen werden?
Equality & non-discrimination;Law (gender expression);Ist in Liechtenstein der Ausdruck des Geschlechts ausdrücklich in den Antidiskriminierungsvorschriften enthalten?;Sollte in Liechtenstein der Ausdruck des Geschlechts ausdrücklich in die Antidiskriminierungsgesetze aufgenommen werden?;Sollte in Liechtenstein der Ausdruck des Geschlechts von der Antidiskriminierungsgesetzgebung ausgenommen werden?
Equality & non-discrimination;Constitution (sex characteristics);Verbietet die liechtensteinische Verfassung die Diskriminierung aufgrund von Geschlechtsmerkmalen?;Sollte in Liechtenstein die Verfassung die Diskriminierung aufgrund von Geschlechtsmerkmalen verbieten?;Sollte in Liechtenstein die Verfassung eine Diskriminierung aufgrund von Geschlechtsmerkmalen zulassen?
Equality & non-discrimination;Employment (sex characteristics);Sind in Liechtenstein geschlechtsspezifische Merkmale ausdrücklich in den Antidiskriminierungsvorschriften für den Bereich Beschäftigung enthalten?;Sollten in Liechtenstein geschlechtsspezifische Merkmale ausdrücklich in die Antidiskriminierungsvorschriften für den Bereich Beschäftigung aufgenommen werden?;Sollten in Liechtenstein geschlechtsspezifische Merkmale von der Antidiskriminierungsgesetzgebung im Beschäftigungsbereich ausgenommen werden?
Equality & non-discrimination;Goods & services (sex characteristics);Sind in Liechtenstein Geschlechtsmerkmale ausdrücklich in den Antidiskriminierungsvorschriften für Waren und Dienstleistungen enthalten?;Sollten in Liechtenstein Geschlechtsmerkmale ausdrücklich in die Antidiskriminierungsvorschriften für Waren und Dienstleistungen aufgenommen werden?;Sollten in Liechtenstein Geschlechtsmerkmale von den Antidiskriminierungsvorschriften für Waren und Dienstleistungen ausgenommen werden?
Equality & non-discrimination;Education (sex characteristics);Ist in Liechtenstein eine Diskriminierung aufgrund von Geschlechtsmerkmalen im Bereich der Bildung gesetzlich verboten?;Sollte in Liechtenstein die Diskriminierung aufgrund von Geschlechtsmerkmalen im Bereich der Bildung gesetzlich verboten werden?;Sollte in Liechtenstein eine Diskriminierung aufgrund von Geschlechtsmerkmalen im Bereich der Bildung gesetzlich erlaubt sein?
Equality & non-discrimination;Health (sex characteristics);Ist in Liechtenstein eine Diskriminierung aufgrund von Geschlechtsmerkmalen im Bereich der Gesundheit gesetzlich verboten?;Sollte in Liechtenstein die Diskriminierung aufgrund von Geschlechtsmerkmalen im Bereich der Gesundheit gesetzlich verboten werden?;Sollte in Liechtenstein eine Diskriminierung aufgrund von Geschlechtsmerkmalen im Bereich der Gesundheit gesetzlich erlaubt sein?
Equality & non-discrimination;Equality body mandate (sex characteristics);Gibt es in Liechtenstein eine nationale Menschenrechtsinstitution oder eine Gleichbehandlungsstelle, die ausdrücklich beauftragt ist, sich mit Fragen im Zusammenhang mit Geschlechtsmerkmalen zu befassen und systematisch daran zu arbeiten?;Sollten in Liechtenstein nationale Menschenrechtsinstitutionen oder Gleichstellungsstellen ausdrücklich beauftragt werden, sich mit Fragen im Zusammenhang mit Geschlechtsmerkmalen zu befassen?;Sollten in Liechtenstein nationale Menschenrechtsinstitutionen oder Gleichstellungsstellen nicht beauftragt werden, sich mit Fragen im Zusammenhang mit Geschlechtsmerkmalen zu befassen?
Equality & non-discrimination;Equality action plan (sex characteristics);Gibt es in Liechtenstein einen Aktionsplan zur Gleichstellung, der ausdrücklich geschlechtsspezifische Merkmale und spezifische Maßnahmen für Fortschritte enthält?;Sollte es in Liechtenstein einen Aktionsplan für die Gleichstellung geben, der ausdrücklich die Geschlechtsidentität und spezifische Maßnahmen für Fortschritte einschließt?;Sollten in Liechtenstein geschlechtsspezifische Merkmale von den Gleichstellungsaktionsplänen ausgeschlossen werden?
Equality & non-discrimination;Blood donations;Gibt es in Liechtenstein keine gesetzlichen oder behördlichen Verbote für die Spende von Blut oder jeglicher Art von Körpergewebe für Menschen, die aufgrund ihrer sexuellen Orientierung oder Geschlechtsidentität lesbisch sind?;Sollte in Liechtenstein die Spende von Blut oder jeglicher Art von Körpergewebe für Menschen, die aufgrund ihrer sexuellen Orientierung oder Geschlechtsidentität lesbisch oder schwul sind, frei von gesetzlichen oder administrativen Verboten sein?;Sollte in Liechtenstein die Spende von Blut oder jeglicher Art von Körpergewebe für Menschen, die aufgrund ihrer sexuellen Orientierung oder Geschlechtsidentität leben, gesetzlich oder administrativ verboten werden?
Family;Marriage equality;Dürfen in Liechtenstein gleichgeschlechtliche Paare mit den gleichen Rechten heiraten wie andersgeschlechtliche Ehepaare?;Sollen gleichgeschlechtliche Paare in Liechtenstein mit den gleichen Rechten heiraten dürfen wie andersgeschlechtliche Ehepaare?;Sollten gleichgeschlechtliche Paare in Liechtenstein nicht mit den gleichen Rechten heiraten dürfen wie andersgeschlechtliche Ehepaare?
Family;Registered partnership (similar rights to marriage);Dürfen gleichgeschlechtliche Paare in Liechtenstein eine eingetragene Partnerschaft/Lebenspartnerschaft eingehen und erhalten damit den gleichen Grad an Rechten wie bei einer Ehe?;Sollten gleichgeschlechtliche Paare in Liechtenstein eine eingetragene Partnerschaft/Zivilgesellschaft eingehen dürfen und die gleichen Rechte erhalten wie bei einer Ehe?;Sollten gleichgeschlechtliche Paare in Liechtenstein nicht die Möglichkeit haben, eine eingetragene Partnerschaft/zivile Lebenspartnerschaft einzugehen und den gleichen Grad an Rechten zu erhalten, wie wenn sie verheiratet wären?
Family;Registered partnership (limited rights);Dürfen gleichgeschlechtliche Paare in Liechtenstein eine eingetragene Partnerschaft/Lebenspartnerschaft eingehen?;Sollen gleichgeschlechtliche Paare in Liechtenstein eine eingetragene Partnerschaft/Zivilgesellschaft eingehen dürfen?;Sollten gleichgeschlechtliche Paare in Liechtenstein keine eingetragene Partnerschaft/Zivilgesellschaft eingehen dürfen?
Family;Cohabitation;Sind in Liechtenstein gleichgeschlechtliche Paare in die Gesetzgebung oder in die rechtlichen Maßnahmen zum Zusammenleben einbezogen?;Sollen in Liechtenstein gleichgeschlechtliche Paare in die Gesetzgebung bzw. in die rechtlichen Maßnahmen zum Zusammenleben einbezogen werden?;Sollten in Liechtenstein gleichgeschlechtliche Paare von der Gesetzgebung oder den rechtlichen Maßnahmen zum Zusammenleben ausgeschlossen werden?
Family;No constitutional limitation on marriage;Gibt es in Liechtenstein keine verfassungsrechtliche Definition der Ehe als Verbindung zwischen einem Mann und einer Frau?;Sollte es in Liechtenstein keine verfassungsrechtliche Definition der Ehe geben, die nur die Verbindung zwischen einem Mann und einer Frau umfasst?;Sollte in Liechtenstein die Ehe verfassungsrechtlich als eine Verbindung zwischen Mann und Frau definiert werden?
Family;Joint adoption;Dürfen gleichgeschlechtliche Paare in Liechtenstein eine gemeinsame Adoption beantragen?;Sollen gleichgeschlechtliche Paare in Liechtenstein rechtlich die Möglichkeit haben, eine gemeinsame Adoption zu beantragen?;Sollten gleichgeschlechtliche Paare in Liechtenstein keine gemeinsame Adoption beantragen dürfen?
Family;Second-parent adoption;Dürfen gleichgeschlechtliche Paare in Liechtenstein rechtmäßig eine Zweitadoption beantragen?;Sollten gleichgeschlechtliche Paare in Liechtenstein die Möglichkeit haben, eine Zweitadoption zu beantragen?;Sollten gleichgeschlechtliche Paare in Liechtenstein keine Zweitadoption beantragen dürfen?
Family;Automatic co-parent recognition;Werden in Liechtenstein Kinder, die von Paaren geboren werden, automatisch von Geburt an rechtlich als Kinder beider Elternteile anerkannt, unabhängig von der sexuellen Ausrichtung und/oder der Geschlechtsidentität der Partner?;Sollten in Liechtenstein Kinder, die von Paaren geboren werden, automatisch von Geburt an rechtlich als Kinder beider Elternteile anerkannt werden, unabhängig von der sexuellen Orientierung und/oder Geschlechtsidentität der Partner?;Sollten in Liechtenstein Kinder, die von Paaren geboren werden, nicht automatisch von Geburt an rechtlich als Kinder beider Elternteile anerkannt werden, abhängig von der sexuellen Orientierung und/oder der Geschlechtsidentität der Partner?
Family;Medically assisted insemination (couples);Gibt es in Liechtenstein für Paare (unabhängig von der sexuellen Orientierung und/oder Geschlechtsidentität der Partner) keine rechtlichen Hindernisse für den Zugang zu einer Kinderwunschbehandlung?;Sollten in Liechtenstein Paare (unabhängig von der sexuellen Orientierung und/oder Geschlechtsidentität der Partner) keine rechtlichen Hindernisse für den Zugang zu einer Fruchtbarkeitsbehandlung haben?;Sollten in Liechtenstein Paare (unabhängig von der sexuellen Orientierung und/oder der Geschlechtsidentität der Partner) rechtliche Hindernisse beim Zugang zu einer Fruchtbarkeitsbehandlung überwinden müssen?
Family;Medically assisted insemination (singles);Ist in Liechtenstein eine Fruchtbarkeitsbehandlung für Einzelpersonen unabhängig von deren sexueller Orientierung und/oder Geschlechtsidentität rechtlich möglich?;Sollte in Liechtenstein eine Fruchtbarkeitsbehandlung für Einzelpersonen unabhängig von deren sexueller Orientierung und/oder Geschlechtsidentität rechtlich möglich sein?;Sollte in Liechtenstein eine Fruchtbarkeitsbehandlung für Personen aufgrund ihrer sexuellen Orientierung und/oder Geschlechtsidentität rechtlich möglich sein?
Family;Recognition of trans parenthood;Wird in Liechtenstein die rechtliche Geschlechtsidentität eines Trans-Elternteils vollständig anerkannt und in der Verwandtschaftsdokumentation des Kindes korrekt wiedergegeben, und sind die Regelungen zur Elternschaft auf alle verfügbaren Geschlechtsoptionen (wenn mehr als zwei Geschlechtsmerkmale vorhanden sind) entsprechend der anerkannten Geschlechtsidentität des Elternteils abgestimmt?;Sollte in Liechtenstein die rechtliche Geschlechtsidentität eines Trans-Elternteils in vollem Umfang anerkannt werden und sich in der Verwandtschaftsdokumentation des Kindes widerspiegeln, und sollten die Regelungen zur Elternschaft mit allen verfügbaren Geschlechtsoptionen (wenn mehr als zwei Geschlechtsmarker vorhanden sind) entsprechend der anerkannten Geschlechtsidentität des Elternteils übereinstimmen?;Sollte in Liechtenstein die rechtliche Geschlechtsidentität von Trans-Eltern nicht anerkannt und in der Dokumentation der Verwandtschaft entsprechend der anerkannten Geschlechtsidentität des Elternteils korrekt wiedergegeben werden?
Hate crime & hate speech;Hate crime law (sexual orientation);Ist in Liechtenstein die sexuelle Orientierung ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassverbrechen aufgenommen worden?;Sollte in Liechtenstein die sexuelle Orientierung ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassverbrechen aufgenommen werden?;Sollte in Liechtenstein die sexuelle Ausrichtung als erschwerender Faktor von der Gesetzgebung zu Hassverbrechen ausgeschlossen werden?
Hate crime & hate speech;Hate speech law (sexual orientation);Ist in Liechtenstein die sexuelle Orientierung ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassreden aufgenommen?;Sollte in Liechtenstein die sexuelle Orientierung ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassreden aufgenommen werden?;Sollte in Liechtenstein die sexuelle Orientierung als erschwerender Umstand von der Gesetzgebung über Hassreden ausgeschlossen werden?
Hate crime & hate speech;Policy tackling hatred (sexual orientation);Ist in Liechtenstein die sexuelle Orientierung ausdrücklich in einer nationalen Strategie zur Bekämpfung von Hassverbrechen und Hassreden als Teil eines wiederkehrenden Rahmens durch staatliche Akteure enthalten?;Sollte in Liechtenstein die sexuelle Orientierung ausdrücklich in eine nationale Strategie zur Bekämpfung von Hassverbrechen und Hassreden als Teil eines wiederkehrenden Rahmens durch staatliche Akteure aufgenommen werden?;Sollte in Liechtenstein die sexuelle Orientierung von einer nationalen Strategie zur Bekämpfung von Hassverbrechen und Hassreden ausgeschlossen werden?
Hate crime & hate speech;Hate crime law (gender identity);Ist die Geschlechtsidentität in Liechtenstein ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassverbrechen aufgenommen worden?;Sollte in Liechtenstein die Geschlechtsidentität ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassverbrechen aufgenommen werden?;Sollte in Liechtenstein die Geschlechtsidentität als erschwerender Faktor von der Gesetzgebung zu Hassverbrechen ausgeschlossen werden?
Hate crime & hate speech;Hate speech law (gender identity);Ist in Liechtenstein die Geschlechtsidentität ausdrücklich als erschwerender Umstand in die Gesetzgebung zu Hassreden aufgenommen?;Sollte in Liechtenstein die Geschlechtsidentität ausdrücklich als erschwerender Umstand in die Gesetzgebung zu Hassreden aufgenommen werden?;Sollte in Liechtenstein die Geschlechtsidentität als erschwerender Umstand von der Gesetzgebung gegen Hassreden ausgeschlossen werden?
Hate crime & hate speech;Policy tackling hatred (gender identity);Ist die Geschlechtsidentität in Liechtenstein Teil einer nationalen Strategie zur Bekämpfung von Hassverbrechen und Hassreden, die Teil eines laufenden, systematischen und offiziell organisierten Maßnahmenpakets des Staates ist?;Sollte in Liechtenstein die Geschlechtsidentität ausdrücklich in eine nationale Strategie zur Bekämpfung von Hassverbrechen und Hassreden als Teil eines wiederkehrenden Rahmens durch staatliche Akteure aufgenommen werden?;Sollte in Liechtenstein die Geschlechtsidentität von einer nationalen Strategie zur Bekämpfung von Hassverbrechen und Hassreden ausgeschlossen werden?
Hate crime & hate speech;Hate crime law (intersex);Sind in Liechtenstein die (wahrgenommenen) Geschlechtsmerkmale oder der intersexuelle Status ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassverbrechen aufgenommen?;Sollten in Liechtenstein die (wahrgenommenen) Geschlechtsmerkmale oder der intersexuelle Status ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassverbrechen aufgenommen werden?;Sollten in Liechtenstein die (wahrgenommenen) Geschlechtsmerkmale oder der intersexuelle Status als erschwerender Faktor von der Gesetzgebung zu Hassverbrechen ausgeschlossen werden?
Hate crime & hate speech;Hate speech law (sex characteristics);Sind in Liechtenstein die Geschlechtsmerkmale oder der intersexuelle Status ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassreden aufgenommen?;Sollten in Liechtenstein die Geschlechtsmerkmale oder der intersexuelle Status ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassreden aufgenommen werden?;Sollten in Liechtenstein die Geschlechtsmerkmale oder der intersexuelle Status als erschwerender Faktor von der Gesetzgebung zu Hassreden ausgeschlossen werden?
Hate crime & hate speech;Policies tackling hatred (intersex);Sind in Liechtenstein die Geschlechtsmerkmale oder der intersexuelle Status in einer nationalen Strategie zur Bekämpfung von Hassverbrechen und Hassreden als Teil eines laufenden, systematischen und offiziell organisierten Maßnahmenpakets des Staates enthalten?;Sollten in Liechtenstein die Geschlechtsmerkmale oder der intersexuelle Status in eine nationale Strategie zur Bekämpfung von Hassverbrechen und Hassreden als Teil eines wiederkehrenden Rahmens durch staatliche Akteure aufgenommen werden?;Sollten in Liechtenstein Geschlechtsmerkmale oder der Intersex-Status von einer nationalen Strategie zur Bekämpfung von Hassverbrechen und Hassreden als Teil eines wiederkehrenden Rahmens durch staatliche Akteure ausgeschlossen werden?
Legal gender recognition;No legal framework making legal gender recognition impossible;Gibt es in Liechtenstein kein ausdrückliches Verbot oder eine gesetzliche Einschränkung, die eine rechtliche Geschlechtsanerkennung gänzlich unmöglich macht (auch wenn die Verfahren aufwändig oder schwierig sind oder es keinen festgelegten Weg gibt)?;Sollte es in Liechtenstein kein ausdrückliches Verbot oder eine gesetzliche Einschränkung geben, die eine rechtliche Geschlechtsanerkennung gänzlich unmöglich macht (auch wenn die Verfahren aufwändig und schwierig sind oder kein fester Weg existiert)?;Sollte es in Liechtenstein ein Verbot oder eine gesetzliche Einschränkung geben, die eine rechtliche Geschlechtsanerkennung unmöglich macht?
Legal gender recognition;Existence of legal measures;Gibt es in Liechtenstein gesetzliche Maßnahmen zur rechtlichen Geschlechtsanerkennung?;Sollte es in Liechtenstein gesetzliche Maßnahmen zur rechtlichen Geschlechteranerkennung geben?;Sollte es in Liechtenstein keine gesetzlichen Maßnahmen zur rechtlichen Geschlechtsanerkennung geben?
Legal gender recognition;Existence of administrative procedures;Gibt es in Liechtenstein Verwaltungsverfahren zur rechtlichen Geschlechtsanerkennung?;Sollte es in Liechtenstein Verwaltungsverfahren zur rechtlichen Geschlechtsanerkennung geben?;Sollte es in Liechtenstein keine Verwaltungsverfahren zur rechtlichen Geschlechtsanerkennung geben?
Legal gender recognition;Name change;Erlaubt die Gesetzgebung in Liechtenstein eine Namensänderung ohne Einschränkungen?;Sollte die Gesetzgebung in Liechtenstein eine Namensänderung ohne Einschränkungen zulassen?;Sollte der Gesetzgeber in Liechtenstein eine Namensänderung verweigern oder mit Einschränkungen zulassen?
Legal gender recognition;No age restriction (Name change);Gibt es in Liechtenstein keine ausdrückliche Altersbeschränkung für Minderjährige, die ihren Namen ändern wollen?;Sollte es in Liechtenstein keine ausdrückliche Altersbeschränkung für Minderjährige bei der Änderung ihres Namens geben?;Sollte es in Liechtenstein eine Altersbeschränkung für Minderjährige geben, die ihren Namen ändern wollen?
Legal gender recognition;Self-determination;Basiert die gesetzliche Geschlechtsanerkennung in Liechtenstein ausschließlich auf dem ausdrücklichen Wunsch der betroffenen Person, ohne dass eine Beteiligung Dritter erforderlich ist und ohne dass der intersexuelle Status oder die Geschlechtsmerkmale als Kontraindikation behandelt werden?;Sollte in Liechtenstein die rechtliche Anerkennung des Geschlechts ausschließlich auf dem ausdrücklichen Wunsch der betroffenen Person beruhen, ohne dass die Mitwirkung Dritter erforderlich ist, und ohne dass der intersexuelle Status oder die Geschlechtsmerkmale als Kontraindikation gelten?;Sollte in Liechtenstein die rechtliche Anerkennung des Geschlechts nicht ausschließlich auf dem ausdrücklichen Wunsch der betroffenen Person beruhen, sondern die Mitwirkung eines Dritten erfordern, und sind der intersexuelle Status oder Geschlechtsmerkmale eine Kontraindikation?
Legal gender recognition;Non-binary recognition;Ist in Liechtenstein die Anerkennung des nicht-binären Geschlechts entweder durch ein öffentliches Register möglich, das mehr als zwei Geschlechtskennzeichen anbietet und nur auf Antrag mit einem einheitlichen Verfahren und ohne Diskriminierung zugänglich ist, oder durch keine obligatorische Eintragung eines Geschlechtskennzeichens für alle in das öffentliche Register?;Sollte in Liechtenstein die Anerkennung des nicht-binären Geschlechts entweder durch ein öffentliches Register, das mehr als zwei Geschlechtsmarkierungen anbietet, und nur auf Antrag mit einem einheitlichen Verfahren und ohne Diskriminierung verfügbar sein, oder durch keine obligatorische Eintragung einer Geschlechtsmarkierung für alle im öffentlichen Register?;Sollte in Liechtenstein die Anerkennung des nicht-binären Geschlechts nicht möglich sein, entweder durch ein öffentliches Register, das mehr als zwei Optionen für die Geschlechtsmarkierung anbietet, oder durch das Fehlen einer obligatorischen Eintragung der Geschlechtsmarkierung in das öffentliche Register?
Legal gender recognition;No 'Gender Identity Disorder' diagnosis/psychological opinion required;Ist in Liechtenstein die Diagnose einer Geschlechtsidentitätsstörung bzw. ein psychologisches Gutachten für die rechtliche Anerkennung des Geschlechts nicht erforderlich?;Sollte in Liechtenstein die Diagnose einer Geschlechtsidentitätsstörung bzw. ein psychologisches Gutachten für die rechtliche Anerkennung des Geschlechts nicht erforderlich sein?;Sollte in Liechtenstein die Diagnose einer Geschlechtsidentitätsstörung/ein psychologisches Gutachten für die rechtliche Anerkennung des Geschlechts erforderlich sein?
Legal gender recognition;No compulsory medical intervention required;Sind in Liechtenstein nicht-chirurgische medizinische Eingriffe für die rechtliche Geschlechtsanerkennung nicht erforderlich?;Sollten in Liechtenstein nicht-chirurgische medizinische Eingriffe für die rechtliche Geschlechtsanerkennung nicht erforderlich sein?;Sollten in Liechtenstein nicht-chirurgische medizinische Eingriffe für die rechtliche Geschlechtsanerkennung erforderlich sein?
Legal gender recognition;No compulsory surgical intervention required;Sind in Liechtenstein chirurgische medizinische Eingriffe für die rechtliche Geschlechtsanerkennung nicht erforderlich?;Sollten in Liechtenstein chirurgische medizinische Eingriffe für die rechtliche Geschlechtsanerkennung nicht erforderlich sein?;Sollten in Liechtenstein chirurgische medizinische Eingriffe für die rechtliche Geschlechtsanerkennung erforderlich sein?
Legal gender recognition;No compulsory sterilisation required;Ist in Liechtenstein eine Sterilisation oder ein Nachweis der Unfruchtbarkeit für die rechtliche Anerkennung des Geschlechts nicht erforderlich?;Sollte in Liechtenstein eine Sterilisation oder der Nachweis der Unfruchtbarkeit für die rechtliche Anerkennung des Geschlechts nicht erforderlich sein?;Sollte in Liechtenstein eine Sterilisation oder der Nachweis der Unfruchtbarkeit für die rechtliche Anerkennung des Geschlechts verlangt werden?
