Category;Subcategory;Fact;Support;Opposition
Equality & non-discrimination;Conversion practices ban (gender identity);Kişik yaşlı şəxsin cinsiyyət kimliyini dəyişdirmək məqsədi daşıyan konversiya və ya düzəldici təcrübələri qadağan edən hər hansı qanunvericilik və ya siyasət varmı?;Qanunvericilik və ya siyasətlərlə yetkinlik yaşına çatmamış şəxsin cinsiyyət kimliyini dəyişdirməyə yönəlmiş konversiya və ya düzəldici təcrübələr qadağan edilməlidirmi?;Qanunvericilik və ya siyasətlərlə yetkinlik yaşına çatmamış şəxsin cinsiyyət kimliyini dəyişdirməyi hədəfləyən konversiya və ya düzəldici təcrübələrə icazə verilməlidirmi?
Equality & non-discrimination;Equality body mandate (gender identity);Gender kimliyinə dair məsələləri həll etmək və sistemli şəkildə üzərində işləmək üçün açıq şəkildə səlahiyyət verilmiş milli insan hüquqları institutu və ya bərabərlik orqanı varmı? (Məncə, tək bir institut kifayətdir);Milli insan hüquqları institutuna və ya bərabərlik orqanına cinsiyyət kimliyinə dair məsələlərlə məşğul olmaq üçün açıq şəkildə səlahiyyət verilməlidirmi?;Milli insan hüquqları institutuna və ya bərabərlik orqanına cinsiyyət kimliyinə dair məsələlərlə məşğul olmaq səlahiyyəti verilməməlidirmi?
Equality & non-discrimination;Equality action plan (gender identity);Gender kimliyini və irəliləyiş üçün konkret tədbirləri açıq şəkildə əhatə edən bərabərlik fəaliyyət planı varmı?;Gender kimliyini və irəliləyiş üçün konkret tədbirləri açıq şəkildə əhatə edən bərabərlik fəaliyyət planı olmalıdırmı?;Cinsiyyət kimliyinin bərabərlik fəaliyyət planlarından çıxarılması lazımdırmı?
Equality & non-discrimination;Law (gender expression);Cinsiyyət ifadəsi ayrı-seçkiliyə qarşı qanunvericiliyə açıq şəkildə daxil edilibmi?;Cinsiyyət ifadəsi ayrı-seçkiliyə qarşı qanunvericiliyə açıq şəkildə daxil edilməlidirmi?;Cinsiyyət ifadəsi ayrı-seçkilik əleyhinə qanunvericilikdən kənarlaşdırılmalıdırmı?
Equality & non-discrimination;Constitution (sex characteristics);Konstitusiya cinsiyyət xüsusiyyətlərinə görə ayrı-seçkiliyi qadağan edirmi?;Konstitusiya cinsiyyət xüsusiyyətlərinə görə ayrı-seçkiliyi qadağan etməlimi?;Konstitusiya cinsiyyət xüsusiyyətlərinə görə ayrı-seçkiliyə icazə verməlidirmi?
Equality & non-discrimination;Employment (sex characteristics);Cinsi xüsusiyyətlər işə qəbulla bağlı ayrı-seçkiliyə qarşı qanunvericiliyə açıq şəkildə daxil edilibmi?;Cinsi xüsusiyyətlər işə qəbul zamanı ayrı-seçkiliyə qarşı qanunvericiliyə açıq şəkildə daxil edilməlidirmi?;Cinsi xüsusiyyətlər işə qəbul anti-diskriminasiya qanunvericiliyindən istisna edilməlidirmi?
Equality & non-discrimination;Goods & services (sex characteristics);Cinsi xüsusiyyətlər əmtəə və xidmətlərə qarşı ayrı-seçkilik əleyhinə qanunvericiliyinə açıq şəkildə daxil edilibmi?;Cinsi xüsusiyyətlər mallar və xidmətlərə qarşı ayrı-seçkiliyə qarşı qanunvericiliyə açıq şəkildə daxil edilməlidirmi?;Cinsi xüsusiyyətlər mallar və xidmətlərə qarşı ayrı-seçkilik əleyhinə qanunvericiliyindən kənarlaşdırılmalıdırmı?
Equality & non-discrimination;Education (sex characteristics);Təhsil sahəsində cinsiyyət xüsusiyyətlərinə görə ayrı-seçkilik qanunvericiliklə qadağan olunubmu?;Təhsil sahəsində cinsiyyət xüsusiyyətlərinə görə ayrı-seçkilik qanunvericiliklə qadağan edilməlidirmi?;Təhsil sahəsində cinsiyyət xüsusiyyətlərinə görə ayrı-seçkiliyə qanunvericiliklə icazə verilməlidirmi?
Equality & non-discrimination;Health (sex characteristics);Səhiyyə sahəsində cinsiyyət xüsusiyyətlərinə görə ayrı-seçkilik qanunvericiliklə qadağan edilibmi?;Səhiyyə sahəsində cinsiyyət xüsusiyyətlərinə görə ayrı-seçkilik qanunvericiliklə qadağan edilməlidirmi?;Sağlamlıq sahəsində cinsiyyət xüsusiyyətlərinə əsaslanan ayrı-seçkiliyə qanunvericiliklə icazə verilməlidirmi?
Equality & non-discrimination;Equality body mandate (sex characteristics);Cinsi xüsusiyyətlərlə bağlı məsələləri həll etmək və sistemli şəkildə üzərində işləmək üçün açıq şəkildə səlahiyyət verilmiş milli insan hüquqları institutu və ya bərabərlik orqanı varmı?;Milli insan hüquqları institutlarına və ya bərabərlik orqanlarına cinsiyyət xüsusiyyətləri ilə bağlı məsələləri həll etmək üçün açıq şəkildə səlahiyyət verilməlidirmi?;Milli insan hüquqları institutlarına və ya bərabərlik orqanlarına cinsiyyət xüsusiyyətləri ilə bağlı məsələləri həll etmək səlahiyyəti verilməməlidirmi?
Equality & non-discrimination;Equality action plan (sex characteristics);Cinsi xüsusiyyətləri və irəliləyiş üçün konkret tədbirləri açıq şəkildə əhatə edən bərabərlik fəaliyyət planı varmı?;Gender kimliyini və irəliləyiş üçün konkret tədbirləri açıq şəkildə əhatə edən bərabərlik fəaliyyət planı olmalıdırmı?;Cinsi xüsusiyyətlər bərabərlik fəaliyyət planlarından çıxarılmalıdırmı?
Equality & non-discrimination;Blood donations;LGBTI şəxslər üçün onların cinsi orientasiyası və ya gender kimliyinə əsasən qan və ya hər hansı bədən toxumalarının qanunverici və ya inzibati qadağadan azad şəkildə verilməsi mümkündürmü? ;LGBTI şəxslərin cinsi orientasiyası və ya gender kimliyinə görə qan və ya hər hansı bədən toxumalarının verilməsi qanunverici və ya inzibati qadağadan azad olmalıdırmı? ;LGBTI şəxslərin cinsi orientasiyası və ya gender kimliyinə əsasən qan və ya hər hansı bədən toxumalarının verilməsi qanunverici və ya inzibati qadağa ilə məhdudlaşdırılmalıdırmı? 
Family;Marriage equality;Eyni cinsdən olan cütlüklərə fərqli cinsdən olan evli cütlüklərlə eyni hüquqlarla evlənməyə icazə verilməlidir?;Eyni cinsdən olan cütlüklərə fərqli cinsdən olan evli cütlüklərlə eyni hüquqlarla evlənməyə icazə verilməlidirmi?;Eyni cinsdən olan cütlüklərə fərqli cinsdən olan evli cütlüklərlə eyni hüquqlarla evlənməyə icazə verilməməlidirmi?
Family;Registered partnership (similar rights to marriage);Eyni cinsdən olan cütlüklərə qeydiyyatdan keçmiş tərəfdaşlıq/vətəndaş tərəfdaşlığı qurmağa və evli olmaları halında əldə edəcəkləri eyni səviyyədə hüquqlara malik olmağa icazə verilirmi?;Eyni cinsdən olan cütlüklərə qeydiyyatdan keçmiş tərəfdaşlıq/vətəndaş tərəfdaşlığı qurmağa və evli olmaları halında əldə edəcəkləri eyni səviyyədə hüquqlara malik olmağa icazə verilməlidirmi?;Eyni cinsdən olan cütlüklərə qeydiyyatdan keçmiş tərəfdaşlıq/vətəndaş tərəfdaşlığı qurmağa və evli olmaları halında əldə edəcəkləri eyni səviyyədə hüquqlara malik olmağa icazə verilməməlidirmi?
Family;Registered partnership (limited rights);Eyni cinsdən olan cütlüklərə qeydiyyatdan keçmiş tərəfdaşlıq/vətəndaş tərəfdaşlığına daxil olmağa icazə verilirmi?;Eyni cinsdən olan cütlüklərə qeydiyyatdan keçmiş tərəfdaşlıq/vətəndaş tərəfdaşlığı qurmağa icazə verilməlidirmi?;Eyni cinsdən olan cütlüklərə qeydiyyatdan keçmiş tərəfdaşlıq/vətəndaş tərəfdaşlığına daxil olmağa icazə verilməməlidirmi?
Family;Cohabitation;Qanunvericilikdə və ya hüquqi tədbirlərdə birgə yaşamaq üçün eyni cinsdən olan cütlüklər nəzərə alınırmı?;Eyni cinsdən olan cütlüklər birgə yaşamaqla bağlı qanunvericilik və ya hüquqi tədbirlərdə əhatə olunmalıdırmı?;Eyni cinsdən olan cütlüklər birgə yaşamaqla bağlı qanunvericilik və ya hüquqi tədbirlərdən kənarlaşdırılmalıdırmı?
Family;No constitutional limitation on marriage;Nikahın yalnız kişi ilə qadın arasındakı bir birlik olduğu barədə konstitusiyada heç bir tərif yoxdurmu?;Nikahın yalnız kişi ilə qadın arasındakı birlik kimi konstitusiyada tərif edilməməsi lazımdırmı?;Konstitusiyada evliliyin yalnız kişi və qadın arasındakı bir birlik kimi tərif edilməsi lazımdırmı?
Family;Joint adoption;Eyni cinsdən olan cütlüklərə qanuni olaraq birgə övladlığa götürmək üçün müraciət etməyə icazə verilirmi?;Eyni cinsdən olan cütlüklərə qanuni olaraq birgə övladlığa götürmək üçün müraciət etməyə icazə verilməlidirmi?;Eyni cinsdən olan cütlüklərə qanuni olaraq birgə övladlığa götürmək üçün müraciət etməyə icazə verilməməlidirmi?
Family;Second-parent adoption;Eyni cinsdən olan cütlüklərə ikinci valideynlik övladlığa götürmək üçün qanuni qaydada müraciət etməyə icazə verilirmi?;Eyni cinsdən olan cütlüklərə ikinci valideyn övladlığı üçün müraciət etməyə icazə verilməlidirmi?;Eyni cinsdən olan cütlüklərə ikinci valideynlik övladlığa götürmək üçün müraciət etməyə icazə verilməməlidirmi?
Family;Automatic co-parent recognition;Cütlüklərin cinsi orientasiyasından və/və ya gender kimliyindən asılı olmayaraq, doğumdan etibarən hər iki valideynin uşaqları kimi avtomatik olaraq qanuni tanınan uşaqlardırmı?;Cütlüklərin doğduğu uşaqlar, tərəfdaşların cinsi orientasiyasından və/və ya gender kimliyindən asılı olmayaraq, doğulduqları andan etibarən avtomatik olaraq hər iki valideynin övladı kimi hüquqi cəhətdən tanınmalıdırmı?;Cütlüklərin cinsi orientasiyasından və/və ya gender kimliyindən asılı olaraq, doğumdan etibarən uşaqlar avtomatik olaraq hər iki valideynin övladı kimi hüquqi tanınmamalı?
Family;Medically assisted insemination (couples);Cütlüklər (tərəfdaşların cinsi orientasiyasından və/və ya cinsiyyət kimliyindən asılı olmayaraq) fertilitet müalicəsinə çıxışda heç bir hüquqi əngəl ilə üzləşmirlərmi?;Cütlüklər (tərəfdaşların cinsi orientasiyasından və/və ya cinsiyyət kimliyindən asılı olmayaraq) fertilitet müalicəsinə çıxışda heç bir hüquqi əngəllə qarşılaşmamalıdırmı?;Cütlüklər (tərəfdaşların cinsi orientasiyasından və/və ya cinsiyyət kimliyindən asılı olmayaraq) məhsuldarlıq müalicəsinə çıxışda hüquqi əngəllərlə üzləşməlidirlərmi?
Family;Medically assisted insemination (singles);Şəxslərin cinsi orientasiyasından və/və ya gender kimliyindən asılı olmayaraq, onların qanuni olaraq məhsuldarlıq müalicəsi alması mümkündürmü?;Fərdlərin reproduktiv müalicəsi onların cinsi orientasiyasından və/və ya gender kimliyindən asılı olmayaraq qanuni olaraq mümkün olmalıdırmı?;Fərdlər üçün məhsuldarlıq müalicəsi onların cinsi orientasiyası və/və ya gender kimliyinə əsasən qanuni olaraq mümkün olmalıdırmı?
Family;Recognition of trans parenthood;Trans valideynin hüquqi cinsiyyət kimliyi tam tanınır və uşağın qohumluq sənədlərində düzgün əks olunurmu, eləcə də valideynliyin tənzimləmələri valideynin tanınmış cinsiyyət kimliyinə uyğun olaraq mövcud bütün cinsiyyət variantları (iki-dən çox cinsiyyət işarəsi olduqda) ilə uzlaşdırılıbmı?;Trans valideynin hüquqi cinsiyyət kimliyinin uşağın qohumluq sənədlərində tam tanınması və əks etdirilməsi, eləcə də valideynliklə bağlı qaydalarda valideynin tanınmış cinsiyyət kimliyinə əsasən (iki cinsiyyət markerindən çox olduqda) mövcud bütün cinsiyyət variantları nəzərə alınmaqla tənzimlənməsi lazımdırmı?;Trans valideynlərin hüquqi cinsiyyət kimliyinin tanınmaması və qohumluq sənədlərində valideynin tanınmış cinsiyyət kimliyinə uyğun düzgün əks olunmaması lazımdır?
Hate crime & hate speech;Hate crime law (sexual orientation);Nifrət cinayəti qanunvericiliyində cinsi orientasiya açıq şəkildə ağırlaşdırıcı amil kimi daxil edilibmi?;Nifrət cinayəti qanunvericiliyinə cinsi orientasiyanı ağırlaşdırıcı amil kimi açıq şəkildə daxil etmək lazımdırmı?;Cinsi orientasiya nifrət cinayəti qanunvericiliyindən ağırlaşdırıcı amil kimi çıxarılmalıdırmı?
Hate crime & hate speech;Hate speech law (sexual orientation);Nifrət nitqi qanunvericiliyində cinsi orientasiya ağırlaşdırıcı amil kimi açıq şəkildə daxil edilibmi?;Nifrət nitqi qanunvericiliyinə cinsi orientasiyanı ağırlaşdırıcı amil kimi açıq şəkildə daxil etmək lazımdırmı?;Cinsi orientasiya nifrət nitqi qanunvericiliyindən ağırlaşdırıcı amil kimi çıxarılmalıdırmı?
Hate crime & hate speech;Policy tackling hatred (sexual orientation);Dövlət aktorları tərəfindən təkrarlanan bir çərçivənin hissəsi olaraq, milli nifrət cinayətlərinə və nifrət nitqinə qarşı mübarizə strategiyasına cinsi orientasiya açıq şəkildə daxil edilibmi?;Dövlət aktorları tərəfindən təkrarlanan çərçivə kimi, nifrət cinayətlərinə və nifrət nitqinə qarşı mübarizə aparan milli strategiyaya cinsi orientasiyanın açıq şəkildə daxil edilməsi lazımdırmı?;Cinsi orientasiya nifrət cinayətlərinə və nifrət nitqinə qarşı mübarizə aparan milli strategiyadan kənarlaşdırılmalıdırmı?
Hate crime & hate speech;Hate crime law (gender identity);Nifrət cinayəti qanunvericiliyində cinsiyyət kimliyinin ağırlaşdırıcı amil kimi açıq şəkildə daxil edilibmi?;Nifrət cinayəti qanunvericiliyinə cinsiyyət kimliyini ağırlaşdırıcı amil kimi açıq şəkildə daxil etmək lazımdırmı?;Cinsi kimlik nifrət cinayəti qanunvericiliyindən ağırlaşdırıcı amil kimi çıxarılmalıdırmı?
Hate crime & hate speech;Hate speech law (gender identity);Nifrət nitqi qanunvericiliyində cinsiyyət kimliyinin ağırlaşdırıcı amil kimi açıq şəkildə daxil edilibmi?;Nifrət nitqi qanunvericiliyinə cinsiyyət kimliyini ağırlaşdırıcı amil kimi açıq şəkildə daxil etmək lazımdırmı?;Cinsi kimlik nifrət nitqi qanunvericiliyindən ağırlaşdırıcı amil kimi istisna edilməlidirmi?
Hate crime & hate speech;Policy tackling hatred (gender identity);Cinsi kimlik nifrət cinayətlərinə və nifrət dolu nitqə qarşı milli strategiyaya, dövlət tərəfindən davamlı, sistemli və rəsmi şəkildə təşkil olunmuş tədbirlər toplusunun bir hissəsi kimi daxil edilibmi?;Dövlət aktorları tərəfindən təkrarlanan çərçivə kimi, nifrət cinayətlərinə və nifrət nitqinə qarşı mübarizə aparan milli strategiyaya cinsiyyət kimliyinin açıq şəkildə daxil edilməsi lazımdırmı?;Cinsi kimlik nifrət cinayətlərinə və nifrət nitqinə qarşı milli strategiyadan kənarlaşdırılmalıdırmı?
Hate crime & hate speech;Hate crime law (intersex);Nifrət cinayəti qanunvericiliyində (qavranılan) cinsiyyət xüsusiyyətləri və ya interseks statusu ağırlaşdırıcı amil kimi açıq şəkildə daxil edilibmi?;Qavranılan cinsiyyət xüsusiyyətləri və ya interseks statusu nifrət cinayəti qanunvericiliyinə ağırlaşdırıcı amil kimi açıq şəkildə daxil edilməlidirmi?;(Qavranan) cinsiyyət xüsusiyyətləri və ya interseks statusu nifrət cinayəti qanunvericiliyindən ağırlaşdırıcı amil kimi çıxarılmalıdırmı?
Hate crime & hate speech;Hate speech law (sex characteristics);Cinsi xüsusiyyətlər və ya interseks statusu nifrət nitqi qanunvericiliyində ağırlaşdırıcı amil kimi açıq şəkildə daxil edilibmi?;Cinsi xüsusiyyətlər və ya interseks statusu nifrət nitqi qanunvericiliyinə ağırlaşdırıcı amil kimi açıq şəkildə daxil edilməlidirmi?;Cinsi xüsusiyyətlər və ya interseks statusu nifrət nitqi qanunvericiliyindən ağırlaşdırıcı amil kimi istisna edilməlidirmi?
Hate crime & hate speech;Policies tackling hatred (intersex);Cinsi xüsusiyyətlər və ya interseks statusu, dövlət tərəfindən aparılan, sistemli və rəsmi şəkildə təşkil olunmuş tədbirlər toplusunun bir hissəsi olaraq, nifrət cinayətlərinə və nifrət nitqinə qarşı milli strategiyaya daxil edilibmi?;Dövlət aktorları tərəfindən təkrarlanan çərçivənin bir hissəsi olaraq, cinsi xüsusiyyətlər və ya interseks statusu nifrət cinayətlərinə və nifrət nitqinə qarşı milli strategiyaya daxil edilməlidirmi?;Dövlət aktorları tərəfindən təkrarlanan çərçivənin bir hissəsi olaraq, cinsi xüsusiyyətlər və ya interseks statusu nifrət cinayətlərinə və nifrət nitqinə qarşı milli strategiyadan kənarlaşdırılmalıdırmı?
Legal gender recognition;No legal framework making legal gender recognition impossible;Açıq qadağa və ya hüquqi məhdudiyyət yoxdurmu ki, bu, hüquqi cinsiyyət tanınmasını tamamilə mümkünsüz etsin (hətta prosedurlar ağır, çətin və ya müəyyən bir yol xəritəsi olmasa belə)?;Açıq qadağa və ya hüquqi məhdudiyyət olmamalıdır ki, hüquqi cinsiyyət tanınması tamamilə mümkünsüz olsun (hətta prosedurlar ağır, çətin və ya müəyyən bir yol xəritəsi olmasa belə)?;Hüquqi cinsiyyət tanınmasını mümkünsüz edən qadağa və ya hüquqi məhdudiyyət olmalıdırmı?
Legal gender recognition;Existence of legal measures;Hüquqi cinsiyyətin tanınması üçün hüquqi tədbirlər varmı?;Hüquqi cinsiyyətin tanınması üçün hüquqi tədbirlər olmalıdırmı?;Hüquqi cinsiyyətin tanınması üçün heç bir hüquqi tədbir olmamalıdırmı?
Legal gender recognition;Existence of administrative procedures;Hüquqi cinsiyyətin tanınması üçün inzibati prosedurlar varmı?;Hüquqi cinsiyyətin tanınması üçün inzibati prosedurlar olmalıdırmı?;Hüquqi cinsiyyətin tanınması üçün inzibati prosedurlar olmamalı deyilmi?
Legal gender recognition;Name change;Qanunvericilik ad dəyişməsini məhdudiyyətlər olmadan icazə verirmi?;Qanunvericilik ad dəyişməsini məhdudiyyətlər olmadan icazə verməlidirmi?;Qanunvericilik ad dəyişməsini rədd etməli, yoxsa məhdudiyyətlərlə icazə verməlidir?
Legal gender recognition;No age restriction (Name change);Yetkinlik yaşına çatmayanların adını dəyişməsi üçün açıq yaş məhdudiyyəti varmı?;Kamal yaşına çatmayanların adını dəyişməsinə heç bir açıq yaş məhdudiyyəti olmamalı?;Yetkinlik yaşına çatmayanların adını dəyişməsi üçün yaş məhdudiyyəti olmalıdırmı?
Legal gender recognition;Self-determination;Hüquqi cinsiyyətin tanınması yalnız müvafiq şəxsin ifadə etdiyi istəyə əsaslanır, üçüncü tərəflərin iştirakı tələb olunmadan və interseks statusunu və ya cinsiyyət xüsusiyyətlərini əks göstəriş saymadan?;Hüquqi cinsiyyətin tanınması yalnız müvafiq şəxsin ifadə etdiyi istəyə əsaslanmalı, üçüncü tərəflərin iştirakı tələb edilmədən və interseks statusu və ya cinsiyyət xüsusiyyətlərini əks göstəriş hesab etmədən?;Hüquqi cinsiyyətin tanınması yalnız müvafiq şəxsin ifadə etdiyi istəyə əsaslanmamalı, üçüncü tərəfin iştirakı tələb olunmalı və interseks statusu və ya cinsiyyət xüsusiyyətləri buna əks göstəriş hesab edilməlidir?
Legal gender recognition;Non-binary recognition;Qeyri-iki cinsiyyətli gender tanınması ya iki cinsiyyət işarəsindən çoxunu təklif edən, yalnız tələb əsasında, ardıcıl prosedurla və ayrı-seçkiliksiz açıq reyestr vasitəsilə, ya da açıq reyestrdə cinsiyyət işarəsinin məcburi qeydiyyatının olmaması yolu ilə mümkündürmü?;Qeyri-iki cinsiyyət tanınması iki-dən çox cinsiyyət işarəsi təklif edən açıq reyestr vasitəsilə, yalnız müraciət əsasında, ardıcıl prosedurla və ayrı-seçkiliksiz təmin edilməli, yoxsa açıq reyestrdə cinsiyyət işarəsinin qeydiyyata alınması heç kim üçün məcburi olmamalıdır?;Qeyri-iki cinsiyyətli şəxsiyyətin tanınması həm iki və daha çox cinsiyyət işarəsi seçimi təklif edən açıq reyestr vasitəsilə, həm də açıq reyestrdə cinsiyyət işarəsinin qeydiyyatının məcburi olmaması yolu ilə mümkün olmamalıdır?
Legal gender recognition;No 'Gender Identity Disorder' diagnosis/psychological opinion required;Hüquqi cinsiyyət tanınması üçün cinsiyyət kimliyinin pozuntusu diaqnozu/psixoloji rəyi tələb olunmurmu?;Hüquqi cinsiyyət tanınması üçün cinsiyyət kimliyinin pozuntusu diaqnozu/psixoloji rəy tələb olunmamalı deyilmi?;Hüquqi cinsiyyət tanınması üçün cinsiyyət kimliyinin pozuntusu diaqnozu/psixoloji rəy tələb olunmalıdırmı?
Legal gender recognition;No compulsory medical intervention required;Hüquqi cinsiyyət tanınması üçün cərrahi olmayan tibbi müdaxilələr tələb olunmurmu?;Hüquqi cinsiyyət tanınması üçün cərrahi olmayan tibbi müdaxilələr tələb olunmamalıdırmı?;Hüquqi cinsiyyət tanınması üçün cərrahi olmayan tibbi müdaxilələr tələb olunmalıdırmı?
Legal gender recognition;No compulsory surgical intervention required;Hüquqi cinsiyyət tanınması üçün cərrahi tibbi müdaxilələr tələb olunmurmu?;Hüquqi cinsiyyət tanınması üçün cərrahi tibbi müdaxilələr tələb olunmamalı deyilmi?;Hüquqi cinsiyyət tanınması üçün cərrahi tibbi müdaxilələr tələb olunmalıdırmı?
Legal gender recognition;No compulsory sterilisation required;Hüquqi cinsiyyət tanınması üçün sterilizasiya və ya məhsusiyyətsizliyi təsdiq edən sənəd tələb olunurmu?;Hüquqi cinsiyyət tanınması üçün sterilizasiya və ya məhsusuzluğun sübutu tələb olunmamalıdırmı?;Hüquqi cinsiyyət tanınması üçün sterilizasiya və ya məhsusiyyətsizliyi təsdiq edən sənəd tələb olunmalıdırmı?
Legal gender recognition;No compulsory divorce required;Hüquqi cinsiyyətin tanınması üçün boşanma və ya subaylıq statusu tələb olunmurmu?;Hüquqi cinsiyyət tanınması üçün boşanma və ya subaylıq statusu tələb olunmamalı deyilmi?;Hüquqi cinsiyyətin tanınması üçün boşanma və ya subaylıq statusu tələb olunmalıdırmı?
